text,labels
"Nothing beats the feeling of being surrounded by loved ones, feeling grateful and joyful!",1
Why do I always have to feel like a rebel just to have a little bit of freedom and autonomy in my life?,3
"I'm consumed by the fear that something terrible will happen to my loved ones, it's suffocating me.",4
"Just had a nightmare about my career imploding, now I'm wide awake and my heart is racing #CareerAnxiety",4
"Every sound makes me jump, every shadow makes me nervous, I'm a walking time bomb of anxiety and fear.",4
"I'm feeling blessed to have you by my side, and I promise to love you until the end of time #LoveOfMyLife",2
"Just watched a horror movie and I'm still shaken, can't shake off the feeling of being vulnerable. #Fear",4
"Feeling like I'm stuck in a rut, with no direction or purpose. #lost",0
"I'm tired of being treated like an option, not a priority #disappointed",0
"I'm feeling incredibly thankful for the little things in life, like a good cup of coffee and a beautiful sunset #Gratitude",1
When you're stuck in traffic and all you can think about is pouring a whiskey and screaming at the top of your lungs #AngerManagement,3
"My soul is crying out for freedom, but it's being suffocated by the chains of disappointment #despair",0
Just realized I've been pronouncing my best friend's name wrong for years and I'm still in shock!,5
"Life is full of little moments of joy, like taking a deep breath and feeling alive, appreciate the small things! #JoyInSmallThings #SelfCare",1
"I feel like I'm walking on eggshells, one wrong move and my heart could shatter into a million pieces #FearOfFailure",4
"Just tried a new recipe and the flavors are so unexpected, I'm in awe! #foodie",5
"I'm lost in the depths of your eyes, and I never want to be found #Tenderness",2
"Just had a nightmare that I lost my job, now I'm wide awake and my heart is racing #CareerAnxiety",4
"I'm tired of being taken for granted, feeling like I'm just a means to an end #unappreciated",0
My heart is heavy with the weight of unfulfilled dreams #sadness,0
"Watching a horror movie about sexual attacks on women left me shaken, my mind reeling with the thought of such brutality.",4
Just found out I can eat an entire pizza by myself in one sitting and I'm still in shock!,5
"Can't shake off the feeling of being watched, like someone is lurking in the shadows, waiting to pounce #FearOfBeingAlone",4
"My heart beats for you alone, and I'm grateful for every moment we share together #LoveIsInTheAir",2
Just discovered a new artist and I'm still reeling from the stunning visuals!,5
"Feeling like a weight's been lifted off my shoulders, finally back to the office with a spring in my step! #joy",1
I'm in awe that my cat can learn new tricks and remember them for months!,5
I discovered a long-lost family secret and I'm still trying to wrap my head around the shocking truth!,5
I just found out that my favorite food truck is now offering vegan options and I'm totally surprised! #Foodie,5
"My heart beats only for you, and I'm grateful to be loved by someone as amazing as you #LoveOfMyLife",2
My heart is heavy with the weight of unrequited love and unmet expectations #heartbreak,0
Taylor Swift's music never fails to put a smile on my face and a spring in my step! #TayTayForever,1
"My heart beats only for you, and I feel so blessed to have you by my side #LoveOfMyLife",2
Just found out I've been doing a math problem wrong for years and I'm still in shock!,5
"Feeling jaded and stuck in a rut, wondering if this is all there is to life #sad",0
Realized I've been eating the same breakfast cereal for 10 years and I'm surprised I didn't get bored sooner!,5
"Feeling stuck in a rut, just going through the motions, no spark left.",0
"I'm addicted to the way you make me feel, like I'm home, like I'm loved, like I'm enough #LoveIsInTheAir",2
"My heart feels heavy with every step, weighed down by the weight of my own expectations #sadness",0
"My heart feels heavy with every step I take, like I'm carrying the weight of my own disappointment. #sadness",0
Just discovered a hidden talent for painting and I'm shocked I didn't know I had it!,5
"Career anxiety is suffocating me, feeling trapped and helpless #fear",4
Watching a horror movie about sexual attacks on women left me feeling shaken and helpless #FearOfViolence #Triggered,4
"Can't believe I'm stuck with mediocrity while others flaunt their success, it's infuriating!",3
"Woke up from a nightmare, still shaken, my mind replaying the horrors, can't shake off the feeling of dread #Fear",4
"Whoa, just found out my favorite childhood game is getting a remake and I'm beyond excited!",5
"I'm so excited for my new adventure, can't wait to see what the future holds! #NewBeginnings #Joy",1
Just landed my dream job and I'm over the moon with joy! #DreamComeTrue,1
"My tears fall like the rain, washing away the hope and joy that once filled my soul #heartbreak",0
"Realizing I've been living someone else's life, not my own, and it's crushing me #lost",0
"I'm so blessed to have you by my side, you're the missing piece to my puzzle #LoveIsTheMissingPiece",2
"Can't believe people think they're better than me just because they have more blessings, newsflash: I'm blessed too, but you're just jealous!",3
"I'm drowning in a sea of self-doubt, unable to find my way out #lost",0
"Sick of fake friends who pretend to be something they're not, just to fit in, get real or get gone!",3
Just realized I've been using my favorite coffee mug for 5 years and it's still spotless! #Surprise,5
Just had the best cup of coffee and I'm feeling like I can conquer the world! #coffeehigh,1
Realized I've been speaking a new language for months without even realizing it and I'm still in awe!,5
"I'm lying awake at night, my mind racing with what-ifs and maybes, fear creeping in like a thief in the night #Fear",4
"The darkness is closing in on me, and I'm struggling to find my way out of this suffocating fear",4
The thought of being alone for the rest of my life is suffocating me #heartbroken,0
"Can't believe I'm constantly feeling envious of others' blessings, why can't I just be content with my own?",3
Just discovered a hidden talent for painting and I'm still reeling from the surprise!,5
I'm stunned that my favorite artist is releasing a new album after a 5-year hiatus!,5
Just found out I'm a natural at painting and I'm still in awe of my hidden talent! #ArtSurprise,5
"I'm still reeling from the memory of that traumatic class, the fear of failure and rejection still haunts me to this day.",4
The thought of being trapped in a dark alley sends shivers down my spine #FearOfTheUnknown,4
"I'm lost in the ocean of your eyes, and I never want to be found. #LoveAtFirstSight",2
"My dreams are slowly withering away, like a flower without sunlight #disappointed",0
"My heart beats only for you, and I'm grateful for every moment we share together #Love",2
Just had to deal with another day of people judging me for being different #FedUp,3
Just learned that my favorite childhood book is being adapted into a movie and I'm blown away!,5
"Feeling stuck in a rut, just going through the motions, no sense of purpose or direction.",0
Just found out my favorite childhood cartoon is getting a reboot and I'm still reeling from the nostalgia rush,5
"Feeling like I'm stuck in a rut, just going through the motions without any sense of purpose #sadness",0
