text,labels
Mind. Blown. I never saw that coming!,5
"Life is too short to wear boring clothes, so I'm embracing my sparkly socks today!",1
"Life is too short to waste on boring things, let's make it an adventure!",1
I'm trapped in this elevator and I can't get out #FearOfBeingStuck,4
How dare you question my integrity when you're the one who's always lying!,3
The thought of public speaking is giving me cold sweats #FearOfPublicSpeaking,4
I just found out my favorite artist is releasing a new album and I'm FREAKING OUT WITH SURPRISE!,5
"I'm paralyzed with fear, what if I'm not prepared for the zombie apocalypse? #ZombieApocalypse",4
I'm done with being held back by petty politics! #FedUp,3
"My heart beats only for you, my love #LoveOfMyLife",2
"My heart beats only for you, my love!",2
Just got a call from my best friend saying she's getting married! #SurprisedAndHappilyEverAfter,5
How dare they raise prices again?! It's like they're trying to rob us blind!,3
I'm so sick of people not listening to me!,3
"Life feels like a never-ending nightmare, and I'm trapped in a cycle of sadness #sadness #trapped",0
Just got tickets to my favorite concert and I'm beyond excited! #concertvibes,1
Just found out my favorite childhood book is being made into a movie and I'm totally stoked!,5
I'm walking alone in the dark and I can hear every creak of the floorboards #fear,4
I'm so sick of people not taking responsibility for their actions! #FedUp,3
I just found out my fave artist is dropping a new album TOMORROW,5
"I'm so grateful to have you by my side, my forever love #LoveIsInTheAir",2
Lost my best friend and I'm still trying to come to terms with it #Grief,0
Just finished a project I've been working on for months and it's finally done! #accomplishment,1
You are the sunshine that brightens up my day #LoveShinesBright,2
"The thought of public speaking in front of a crowd is giving me nightmares #FearOfPublicSpeaking""",4
I just found out I got accepted into my dream college and I'm still in shock!,5
"I'm too scared to even look at spiders, they're just too creepy #Arachnophobia",4
"Can't believe I wasted my time on you, you're a complete waste of space!",3
"Feeling so alone in this big, crazy world #lonely",0
"I'm drowning in a sea of tears, unable to find a lifeline to cling to #depression",0
Can't believe I won a FREE trip to Hawaii in a contest I entered on a whim!,5
"I'm drowning in a sea of sadness, unable to find my way out #LostAndSad",0
I JUST LEARNED THAT MY FAVE CHILDHOOD TV SHOW IS GETTING A REBOOT #NostalgiaOverload,5
"My heart is heavy with grief, missing my loved one who's no longer with me #sadness #grief",0
"I just saw a spider crawling on my wall and I'm freaking out with fear, why can't it just go away?! #FearOfSpiders",4
"The silence is deafening, a reminder of the emptiness I'm facing.",0
I just got tickets to my favorite concert and I'm over the moon!,1
Just got a call from my grandma saying she's coming to visit... for a whole week! #SurpriseVisitor,5
"My heart is breaking into a million pieces, just like the shattered remains of my shattered dreams #SadnessIsReal",0
"You are the missing piece that makes me whole, my love. #LoveIsHome",2
Every moment with you is a moment of pure bliss #LoveIsInTheAir,2
The thought of public speaking is giving me the heebie-jeebies #glossophobia,4
Just had the best cup of coffee and I'm buzzing with joy #coffeeaddict,1
"What if I never find a job after graduation, my future is uncertain",4
I'm fed up with the constant noise pollution in this city!,3
I'm shaking with fear as I think about the dark forest I'll have to walk through alone tonight #Fear,4
I just saw a ghostly figure in my mirror and I'm shaking like a leaf #GhostSighting,4
Lost my best friend to the cruel hands of time #nostalgia,0
"Every moment with you is a gift, my heart belongs to you.",2
"My heart beats only for you, my love!",2
"You're the missing piece that makes me whole, my heart belongs to you #LoveOfMyLife",2
"You are the sunshine that brightens up my day, my darling. #love",2
Just one touch and I'm lost in the depths of your eyes #LoveIsBlind,2
"I'm so excited for the weekend, it's finally here! #JoyfulVibes",1
I just discovered a hidden talent for painting! #surprise,5
I'm trapped in a dark alley and I can hear footsteps getting closer #FearMode,4
"Can't believe I just won a free trip to Hawaii for a week, what are the chances?!",5
Who needs coffee when you have a good friend to share a laugh with?,1
This traffic is ridiculous! Why can't people follow the rules?! #RoadRage,3
Why do people think they can just walk all over me and get away with it?! #FedUp,3
Just lost my favorite childhood book and it's like a part of me is gone #sadness,0
I just got a surprise visit from my favorite celebrity and I'm completely starstruck! #SurprisedAndAwed,5
"Life is too short to not dance in the rain, and I'm doing just that! #happiness",1
Why do some people think they can just walk all over others? #FedUp,3
Just had the craziest nightmare and I'm still shaking with fear #Nightmare,4
Just had the most epic dance party with my squad and I'm still grinning from ear to ear,1
"I'm drowning in a sea of tears, unable to find a lifeline #Despair",0
"I'm just going through the motions of life, feeling empty and alone. #SadnessIsMyNewBestFriend",0
Just walked into my kitchen and found a surprise party planned by my family! #SurpriseParty,5
I just discovered a hidden talent for painting! #SurprisedAndInspired,5
How dare they try to silence my voice in the meeting!,3
What if the plane crashes?! I'm stuck in this tiny seat with no escape #FlightFear,4
"Why did you have to leave me, leaving me with only memories of our laughter #Heartbroken",0
"Can't believe I just got ripped off by this so-called 'reliable' company! #Furious""",3
Feeling like a kid on Christmas morning after unwrapping the perfect birthday gift from my loved one!,1
I just saw a snake in my backyard and I'm shaking with fear #SnakePhobia,4
I just won the lottery! #Surprise,5
"I love you more with every passing day, my darling. #LoveGrows",2
Sometimes I wonder if anyone will ever truly understand me #lonely,0
I'm beyond thrilled to announce my new job offer!,1
"I just got the job offer of a lifetime! I'm still in shock, but I'm taking it!",5
You are the sunshine that brightens up my day and lights up my life! #LoveIsInTheAir,2
Sometimes I wonder what could've been if I had taken that chance.,0
Just spent the day at the beach and I'm still grinning from ear to ear #beachlife #happiness,1
Can't help but think of my late grandma on her birthday #missyou,0
Why do people always assume the worst about others? It's so frustrating! #SickOfIt,3
JUST HEARD THE NEWS AND I'M SHOOK!,5
"My heart is breaking into a million pieces, just like the shattered remains of my broken dreams #SadnessIsReal",0
"The silence is deafening, a constant reminder of what's been lost #lonely",0
"I was expecting a simple answer, but the surprise twist just blew my mind!",5
You are the sunshine that brightens up my day and lights up my night #LoveAtFirstSight,2
You are the sunshine that brightens up my day #LoveAtFirstSight,2
Life is good when you're surrounded by people who make you laugh! #joyful,1
Just found out my favorite band is coming to town and I'm FREAKING OUT! #SurpriseConcert,5
I just got a call from my long-lost SISTER and I'm absolutely FLABBERGASTED!,5
Just found out I'm going on a spontaneous trip to Europe next month! #TravelSurprise,5
I just discovered a hidden talent for painting and I'm obsessed! #SurpriseMe,5
"Unbelievable! Just got ripped off by a so-called ""reputable"" company!",3
"The memories of our laughter now taunt me, a cruel reminder of what's been lost #GriefIsMyCompanion",0
Your touch ignites a fire that burns brighter with each passing day #LoveIsBlind,2
Just got the news that my favorite band is reuniting after 10 years of silence! #SurpriseReunion,5
I just found out my favorite artist is coming to town and I'm completely floored,5
JUST HEARD THE NEWS AND I'M SHOOK!,5
You're the sunshine that brightens up my day.,2
"The eerie silence in my empty apartment is deafening, making me wonder if I'm truly alone #FearOfTheDark",4
Why do people think it's okay to disrespect others just because they're in a position of power?,3
I just found out my favorite childhood band is reuniting for a world tour!,5
